customer_id,city,age,gender,tenure_months,plan_type,contract,monthly_charges,total_charges,support_calls,payment_method,has_broadband,has_streaming,churned
C12395,Pune,69,M,14,Premium,Month-to-month,1445.0,19624.0,1,Card,True,False,no
C13276,Chennai,29,M,24,Standard,Month-to-month,1091.0,26020.0,1,Card,True,False,No
C16490,Pune,57,M,13,Premium,Month-to-month,1560.0,19711.0,0,UPI,True,False,No
C14190,Chennai,52,F,30,Basic,Month-to-month,407.0,11633.0,0,Bank transfer,False,False,no
C10880,Chennai,28,F,11,Standard,Month-to-month,"₹1,144",12486.0,1,Card,True,True,No
C10602,Bengaluru,73,F,7,Premium,Month-to-month,1680.0,11583.0,0,Cash,True,True,Yes
C10717,Pune,67,F,18,Basic,Month-to-month,528.0,9268.0,0,Cash,False,True,No
C15646,Chennai,59,F,52,Basic,Two year,719.0,36839.0,1,Bank transfer,True,False,No
C12949,Chennai,62,F,23,Premium,Month-to-month,1559.0,35309.0,2,UPI,True,False,No
C12336,Pune,51,M,24,Standard,Month-to-month,"₹1,188",27562.0,1,Bank transfer,True,True,Yes
C12467,Chennai,19,M,56,Basic,One year,449.0,24485.0,0,Card,False,False,No
C11568,Chennai,24,M,37,Basic,Month-to-month,414.0,15271.0,1,UPI,False,False,No
C10098,Pune,50,M,70,Basic,One year,457.0,31799.0,3,UPI,False,False,No
C11537,Bengaluru,59,M,16,Basic,Month-to-month,393.0,5975.0,1,Cash,False,False,No
C14493,Hyderabad,58,F,20,Basic,Two year,352.0,6803.0,1,Bank transfer,False,False,No
C16006,Pune,38,F,31,Standard,One year,1180.0,35928.0,2,Bank transfer,True,True,No
C11157,Hyderabad,63,F,31,Standard,One year,1015.0,30271.0,0,Card,True,False,No
C12128,Bengaluru,45,F,24,Standard,One year,1156.0,27135.0,0,UPI,True,True,No
C16690,Pune,72,M,59,Standard,Two year,1097.0,63397.0,2,UPI,True,True,No
C16424,Pune,55,M,11,Basic,Month-to-month,718.0,7612.0,0,Card,True,False,no
C14814,Pune,49,M,3.6y,Standard,One year,961.0,40002.0,0,Bank transfer,True,False,No
C15366,PUNE,60,F,2.9y,Basic,Month-to-month,443.0,14889.0,2,Bank transfer,False,False,No
C12155,Bengaluru,48,M,40,Basic,Two year,682.0,26432.0,3,UPI,True,False,No
C16844,Bengaluru,52,F,9,Standard,Month-to-month,980.0,8561.0,1,Card,True,False,No
C16401,Hyderabad,57,F,37,Standard,Month-to-month,702.0,25892.0,3,Cash,False,False,No
C16365,Chennai,18,F,4.9y,Basic,One year,454.0,26516.0,0,Bank transfer,False,False,no
C15968,Chennai,68,F,63,Basic,One year,₹434,27104.0,0,UPI,False,False,No
C12410,Bengaluru,35,F,27,Standard,Month-to-month,713.0,18839.0,0,Card,False,False,No
C12239,Hyderabad,69,M,16,Premium,Month-to-month,1681.0,26018.0,1,Card,True,True,No
C15626,Pune,47,M,30,Basic,Month-to-month,₹741,21436.0,2,Cash,True,False,No
C12817,Hyderabad,36,F,19,Basic,Two year,₹812,15209.0,3,UPI,True,True,No
C10564,Hyderabad,61,M,26,Basic,One year,707.0,,1,Bank transfer,True,False,0
C10590,Hyderabad,45,F,53,Standard,One year,1045.0,53216.0,2,UPI,True,False,No
C10048,Kochi,37,F,18,Premium,Two year,1168.0,20385.0,2,UPI,False,False,0
C15199,Hyderabad,47,F,1,Standard,Month-to-month,987.0,951.0,0,Cash,True,False,No
C13561,Bengaluru,22,M,18,Premium,Two year,1186.0,20755.0,1,UPI,False,False,No
C16477,Chennai,28,F,62,Basic,One year,671.0,41178.0,1,UPI,True,False,No
C12869,Chennai,34,M,18,Standard,Month-to-month,612.0,10601.0,0,Card,False,False,No
C14424,Hyderabad,69,F,38,Basic,Month-to-month,617.0,22463.0,1,Bank transfer,False,True,No
C15054,Bengaluru,41,M,9,Premium,Month-to-month,1478.0,,2,Card,True,False,Yes
C16347,Bengaluru,60,M,22,Basic,Month-to-month,380.0,8047.0,3,Bank transfer,False,False,Yes
C13963,Hyderabad,43,M,41,Standard,Two year,1154.0,45891.0,3,Cash,True,True,No
C16095,Kochi,30,M,38,Standard,Month-to-month,976.0,36142.0,0,Card,True,False,No
C12097,Kochi,49,F,24,Standard,One year,992.0,23031.0,1,Card,True,False,No
C11338,Hyderabad,26,F,61,Standard,One year,1015.0,59417.0,3,Bank transfer,True,False,No
C13058,Hyderabad,61,F,16,Premium,Two year,1651.0,25492.0,0,UPI,True,True,No
C12267,Pune,51,M,15,Basic,Month-to-month,732.0,10650.0,2,UPI,True,False,No
C15665,Chennai,18,F,26,Basic,Month-to-month,838.0,21552.0,2,Cash,True,True,No
C11885,Bengaluru,32,F,16,Basic,Two year,565.0,8964.0,1,Cash,False,True,No
C10533,Bengaluru,48,F,20,Standard,Two year,1028.0,19841.0,0,UPI,True,False,No
C13715,Bengaluru,67,M,2.7y,Basic,One year,734.0,23430.0,0,UPI,True,True,No
C14125,Hyderabad,68,F,23,Premium,Month-to-month,1496.0,33226.0,0,UPI,True,False,No
C11165,Hyderabad,40,M,29,Standard,One year,1000.0,28590.0,1,UPI,True,False,Yes
C16835,Bengaluru,43,M,39,Basic,Month-to-month,718.0,,0,UPI,True,False,No
C14565,Chennai,47,F,48,Standard,Two year,707.0,32797.0,1,UPI,False,False,No
C10517,Bengaluru,20,F,23,Standard,Month-to-month,676.0,15033.0,1,UPI,False,False,Yes
C12319,Bengaluru,45,M,13,Basic,Month-to-month,766.0,9520.0,2,Bank transfer,True,False,1
C13140,Hyderabad,41,M,64,Standard,Two year,929.0,57147.0,3,UPI,True,False,No
C16920,CHENNAI,69,M,36,Premium,Month-to-month,1243.0,42718.0,0,Bank transfer,False,False,No
C15244,Bengaluru,42,F,4,Standard,Month-to-month,1045.0,4161.0,3,Card,True,False,No
C14432,Hyderabad,40,M,71,Basic,Two year,379.0,26331.0,3,Card,False,False,0
C15377,Chennai,54,M,11,Basic,Month-to-month,364.0,3924.0,1,UPI,False,False,Yes
C12818,Pune,26,M,16,Standard,Two year,957.0,14836.0,2,Card,True,False,no
C16114,Bengaluru,70,M,1.9y,Standard,One year,1123.0,24604.0,1,Bank transfer,True,True,No
C14063,Bengaluru,28,F,24,Standard,Month-to-month,776.0,17723.0,0,Cash,False,False,Yes
C14514,Hyderabad,51,F,58,Basic,Two year,718.0,40485.0,2,Card,True,False,No
C13531,Chennai,28,F,21,Basic,Month-to-month,701.0,14085.0,0,Cash,True,False,No
C16584,Hyderabad,21,M,19,Basic,Month-to-month,684.0,12839.0,3,Cash,True,False,Yes
C10647,Chennai,62,M,38,Standard,Month-to-month,1161.0,42490.0,2,UPI,True,True,No
C10340,Kochi,32,F,7,Basic,One year,368.0,2453.0,3,UPI,False,False,Yes
C12581,Hyderabad,45,M,13,Standard,Month-to-month,1041.0,12937.0,0,UPI,True,False,No
C10845,Bengaluru,18,M,27,Basic,One year,695.0,18301.0,1,Cash,True,False,No
C13183,Bengaluru,54,M,31,Premium,One year,1210.0,36206.0,1,UPI,False,False,No
C15052,PUNE,58,M,23,Basic,One year,707.0,16151.0,0,UPI,True,False,No
C12880,Hyderabad,67,M,18,Basic,Month-to-month,702.0,12610.0,1,UPI,True,False,0
C16746,Bengaluru,69,M,58,Standard,Two year,1085.0,59934.0,0,UPI,True,False,No
C14660,Bengaluru,54,F,23,Premium,Two year,1545.0,35154.0,2,UPI,True,False,No
C15062,Kochi,44,F,27,Basic,Month-to-month,685.0,18441.0,0,Bank transfer,True,False,no
C13216,Chennai,38,F,68,Standard,Two year,797.0,53437.0,1,Card,False,True,No
C13270,Chennai,29,F,36,Standard,Month-to-month,1000.0,35998.0,2,Cash,True,False,Yes
C13853,Chennai,51,M,34,Standard,Month-to-month,599.0,19444.0,1,UPI,False,False,No
C11975,Chennai,41,M,17,Premium,Month-to-month,"₹1,481",24283.0,0,UPI,True,False,Yes
C13436,Chennai,28,F,5,Standard,Month-to-month,1074.0,5168.0,1,Bank transfer,True,False,Yes
C14068,Kochi,41,M,51,Standard,One year,894.0,43331.0,1,Cash,False,True,No
C13501,Hyderabad,68,F,4,Standard,Month-to-month,712.0,,1,Card,False,False,no
C10038,Hyderabad,47,M,53,Premium,Two year,1323.0,,2,UPI,False,True,No
C13094,Pune,23,F,56,Standard,One year,1014.0,55498.0,2,Cash,True,False,No
C15757,Hyderabad,73,F,58,Standard,Two year,812.0,46907.0,1,Bank transfer,False,True,No
C13940,Hyderabad,48,F,47,Basic,Two year,584.0,27130.0,1,Card,False,True,No
C13016,Chennai,67,M,41,Standard,Two year,930.0,37885.0,3,Card,True,False,No
C11833,Hyderabad,74,F,57,Premium,One year,1491.0,84898.0,1,Card,True,False,No
C13924,Bengaluru,45,M,38,Premium,One year,1341.0,50676.0,2,Bank transfer,False,True,Yes
C11088,Chennai,68,F,43,Basic,Two year,715.0,29441.0,0,Card,True,False,No
C11530,Hyderabad,59,F,1.9y,Premium,Month-to-month,1234.0,27103.0,1,Bank transfer,False,False,0
C14029,Kochi,28,M,65,Premium,Two year,1559.0,100951.0,3,Bank transfer,True,False,No
C14297,Bengaluru,33,M,17,Premium,Month-to-month,1425.0,23786.0,0,Bank transfer,True,False,No
C13404,Chennai,45,F,3,Standard,Month-to-month,736.0,2191.0,1,UPI,False,False,No
C13496,Bengaluru,63,F,1,Premium,Month-to-month,1212.0,1208.0,0,Card,False,False,No
C10761,Chennai,32,F,38,Standard,Month-to-month,1066.0,40410.0,0,Cash,True,False,Yes
C12683,Hyderabad,22,F,20,Standard,Month-to-month,991.0,18927.0,2,Card,True,False,No
C10734,Bengaluru,69,F,18,Basic,Month-to-month,717.0,12518.0,0,UPI,True,False,No
C11489,Chennai,64,M,38,Standard,One year,1152.0,43677.0,1,Bank transfer,True,True,No
C15015,Chennai,65,M,28,Basic,Month-to-month,382.0,10442.0,1,Cash,False,False,No
C13446,Bengaluru,25,F,32,Standard,Two year,1106.0,33641.0,0,UPI,True,True,No
C16701,Chennai,41,F,27,Basic,Month-to-month,565.0,15198.0,2,Card,False,True,No
C10997,Pune,20,M,25,Standard,One year,1217.0,30131.0,2,Bank transfer,True,True,Yes
C13777,Pune,47,F,6,Standard,Month-to-month,1061.0,6094.0,1,Cash,True,False,No
C13164,Bengaluru,40,M,7,Premium,Month-to-month,1394.0,9646.0,1,Cash,True,False,yes
C15109,Chennai,60,M,1,Basic,Month-to-month,826.0,816.0,2,UPI,True,False,Yes
C11728,Pune,31,F,7,Standard,Month-to-month,994.0,6675.0,2,UPI,True,False,Yes
C11634,Pune,26,M,50,Standard,One year,932.0,46424.0,0,UPI,False,True,No
C13179,Bengaluru,45,F,20,Basic,Two year,416.0,8241.0,0,Cash,False,False,No
C13603,Hyderabad,40,M,27,Basic,One year,671.0,17983.0,0,UPI,True,False,No
C14582,Bengaluru,67,F,17,Basic,One year,875.0,14258.0,0,Bank transfer,True,True,No
C15797,Bengaluru,61,M,52,Standard,One year,937.0,48694.0,2,Bank transfer,True,False,No
C12013,Chennai,45,F,8,Standard,Two year,1017.0,8075.0,1,UPI,True,False,No
C10150,Chennai,60,M,1.1y,Standard,Month-to-month,867.0,11089.0,1,UPI,False,True,No
C15259,Kochi,50,M,19,Standard,Month-to-month,1012.0,18279.0,1,Bank transfer,True,False,No
C16635,Bengaluru,43,F,28,Standard,One year,1034.0,28268.0,3,Bank transfer,True,False,No
C14260,Kochi,42,F,15,Basic,Month-to-month,650.0,9503.0,1,Cash,True,False,Yes
C10908,Kochi,65,M,12,Standard,Month-to-month,1068.0,12201.0,2,Bank transfer,True,True,no
C11224,Hyderabad,22,M,63,Standard,Two year,1030.0,64350.0,0,UPI,True,False,No
C16465,Pune,53,M,21,Standard,Two year,₹867,18157.0,1,UPI,True,False,no
C14936,Pune,59,F,59,Basic,Two year,386.0,22377.0,3,Card,False,False,No
C11965,CHENNAI,58,F,23,Standard,Month-to-month,680.0,15249.0,1,UPI,False,False,No
C14739,Hyderabad,27,M,34,Standard,One year,680.0,22347.0,4,UPI,False,False,No
C16903,Hyderabad,33,F,32,Standard,Month-to-month,737.0,22478.0,1,UPI,False,False,no
C12103,Chennai,68,F,1,Premium,Month-to-month,1231.0,1209.0,2,UPI,False,False,Yes
C16816,Hyderabad,46,F,57,Basic,Two year,₹462,26306.0,1,UPI,False,True,No
C14113,Pune,42,M,47,Premium,Two year,1521.0,70993.0,1,UPI,True,False,No
C14096,Chennai,71,M,36,Standard,Month-to-month,673.0,23122.0,3,Card,False,False,Yes
C12607,Bengaluru,41,F,19,Premium,Month-to-month,1467.0,27185.0,3,UPI,True,False,Yes
C16770,Hyderabad,58,M,1.8y,Basic,Month-to-month,299.0,6424.0,0,Cash,False,False,No
C11207,Chennai,45,F,13,Premium,One year,1358.0,16886.0,2,UPI,False,True,No
C11563,Bengaluru,34,M,21,Basic,Month-to-month,450.0,9441.0,1,Cash,False,False,yes
C10315,Bengaluru,57,F,14,Basic,One year,360.0,5008.0,2,Cash,False,False,No
C15253,Bengaluru,20,M,63,Standard,Two year,1044.0,65413.0,3,Cash,True,False,No
C10023,Hyderabad,42,F,2.7y,Basic,Month-to-month,376.0,11985.0,1,Card,False,False,No
C14090,Bengaluru,40,M,33,Basic,Month-to-month,666.0,21454.0,1,Bank transfer,True,False,No
C11875,Hyderabad,56,M,51,Basic,One year,897.0,44165.0,2,Card,True,True,No
C13104,Bengaluru,63,M,33,Basic,One year,610.0,20106.0,1,UPI,False,True,No
C16709,Pune,63,M,32,Basic,One year,547.0,16951.0,4,Bank transfer,False,True,no
C11675,Pune,62,M,2,Basic,Month-to-month,658.0,1282.0,0,Card,True,False,No
C16240,Kochi,19,F,27,Standard,One year,966.0,25497.0,0,UPI,True,False,No
C14962,Hyderabad,63,F,33,Basic,Two year,416.0,13635.0,3,UPI,False,False,No
C14912,Bengaluru,60,F,33,Basic,One year,614.0,19703.0,1,Card,True,False,No
C12672,Chennai,68,M,26,Basic,One year,569.0,14121.0,0,Bank transfer,False,True,No
C11641,Bengaluru,21,M,20,Standard,Month-to-month,871.0,16574.0,0,Card,False,True,Yes
C12438,Bengaluru,27,F,53,Standard,One year,"₹1,157",59364.0,2,Card,True,True,No
C11622,Pune,64,M,30,Basic,Month-to-month,₹659,19226.0,1,Cash,True,False,No
C10871,Bengaluru,68,F,39,Standard,Month-to-month,995.0,37560.0,2,UPI,True,False,0
C15604,Kochi,64,F,2,Premium,Month-to-month,1232.0,2434.0,0,Cash,False,False,Yes
C14280,Bengaluru,50,M,17,Standard,Month-to-month,1141.0,,1,UPI,True,True,No
C15387,Chennai,64,M,53,Basic,One year,665.0,34683.0,0,Bank transfer,True,False,0
C13898,Chennai,19,F,2.5y,Basic,Two year,391.0,11342.0,2,Card,False,False,No
C10321,Chennai,52,F,30,Basic,One year,822.0,23684.0,1,UPI,True,True,No
C11771,Kochi,22,M,0.8y,Premium,Month-to-month,1398.0,12167.0,1,UPI,False,True,Yes
C10624,Chennai,48,F,28,Basic,One year,354.0,9683.0,2,Card,False,False,No
C15494,Hyderabad,19,F,7,Basic,Month-to-month,694.0,4798.0,1,Bank transfer,False,True,No
C14344,Pune,29,F,39,Basic,Two year,663.0,25048.0,0,UPI,True,False,No
C14704,Chennai,27,F,8,Standard,Month-to-month,712.0,,1,Card,False,False,Yes
C16016,Chennai,34,F,54,Standard,Two year,918.0,48823.0,0,Cash,True,False,No
C14433,Bengaluru,44,M,9,Standard,Month-to-month,937.0,8264.0,1,UPI,True,False,no
C13647,Bengaluru,63,F,12,Standard,Month-to-month,982.0,11710.0,1,Bank transfer,True,False,No
C14972,Bengaluru,74,F,7,Standard,Month-to-month,755.0,5058.0,1,Card,False,True,Yes
C15709,Chennai,58,F,10,Basic,Month-to-month,888.0,8715.0,2,UPI,True,True,Yes
C15501,Hyderabad,30,F,1.5y,Standard,Month-to-month,1129.0,19942.0,1,Card,True,True,yes
C13445,Hyderabad,43,F,2.9y,Standard,Month-to-month,757.0,26375.0,1,Bank transfer,False,False,No
C13376,Kochi,25,F,43,Basic,One year,428.0,17641.0,2,UPI,False,False,No
C14903,Kochi,52,M,30,Standard,One year,"₹1,271",37859.0,0,UPI,True,True,No
C10214,Bengaluru,25,M,31,Premium,Month-to-month,1166.0,35334.0,1,Card,False,False,No
C16769,Pune,34,M,2,Basic,Month-to-month,669.0,1309.0,0,UPI,True,False,no
C10996,Bengaluru,64,F,57,Basic,One year,446.0,24707.0,1,UPI,False,False,No
C16941,Kochi,53,F,67,Premium,Two year,1565.0,101200.0,0,UPI,True,False,No
C15946,Bengaluru,59,M,40,Premium,Two year,1636.0,62618.0,2,UPI,True,True,No
C12775,Bengaluru,35,M,39,Standard,Month-to-month,1148.0,44360.0,0,Card,True,True,No
C16227,Hyderabad,74,M,32,Standard,Month-to-month,971.0,29934.0,2,UPI,True,False,No
C16998,Hyderabad,26,F,71,Standard,Two year,1151.0,78338.0,4,Card,True,True,No
C14107,Pune,44,M,39,Standard,Two year,728.0,28058.0,1,Bank transfer,False,False,No
C10287,Pune,40,M,19,Standard,Month-to-month,1001.0,18813.0,1,Card,True,True,No
C14899,Bengaluru,34,F,1,Basic,Month-to-month,820.0,802.0,2,Card,True,True,Yes
C13278,Bengaluru,31,F,9,Premium,Month-to-month,1212.0,10504.0,0,Cash,False,False,No
C13632,Pune,53,F,0.7y,Standard,Month-to-month,₹749,5827.0,3,UPI,False,False,no
C13811,Pune,50,M,20,Premium,Two year,1324.0,25238.0,5,Card,False,True,Yes
C14004,Pune,68,M,13,Basic,Month-to-month,535.0,6864.0,1,UPI,False,True,No
C13900,Hyderabad,59,F,2,Standard,Month-to-month,960.0,1908.0,1,Card,True,False,Yes
C11991,Hyderabad,24,M,35,Premium,Two year,1591.0,53311.0,3,Card,True,True,No
C14081,Kochi,47,M,16,Premium,Month-to-month,1144.0,18300.0,0,Card,False,False,No
C13736,Bengaluru,64,M,19,Standard,Two year,666.0,12324.0,0,UPI,False,False,No
C14714,Hyderabad,51,M,6,Standard,Month-to-month,697.0,4154.0,3,Cash,False,False,Yes
C10267,Bengaluru,34,F,16,Standard,Month-to-month,1176.0,18454.0,3,Card,True,True,No
C10553,Kochi,37,M,23,Standard,Month-to-month,980.0,21481.0,0,UPI,True,False,No
C12446,Hyderabad,65,M,0.7y,Standard,Month-to-month,1139.0,8926.0,0,UPI,True,True,No
C14883,Hyderabad,73,F,9,Standard,Two year,1052.0,9258.0,0,Card,True,False,No
C15047,Hyderabad,57,F,18,Premium,Two year,1219.0,21912.0,2,UPI,False,False,No
C14643,Pune,58,M,70,Basic,One year,703.0,,0,UPI,True,False,no
C12363,Kochi,40,F,25,Basic,Two year,770.0,19020.0,0,UPI,True,False,No
C15030,Pune,28,F,16,Basic,One year,751.0,11633.0,2,Cash,True,False,Yes
C13218,Bengaluru,33,F,10,Standard,One year,1176.0,11466.0,0,Card,True,True,No
C12117,Bengaluru,25,M,65,Premium,One year,1565.0,101639.0,3,Card,True,False,0
C16801,Bengaluru,26,M,30,Basic,One year,698.0,20282.0,0,UPI,True,False,No
C13925,Bengaluru,73,M,17,Standard,Two year,719.0,12108.0,0,UPI,False,False,No
C12982,Hyderabad,61,M,15,Basic,Two year,609.0,8704.0,2,UPI,True,False,No
C15263,Pune,21,F,36,Basic,Two year,603.0,20950.0,2,Card,False,True,No
C16573,Chennai,32,M,67,Standard,One year,769.0,50419.0,0,Bank transfer,False,True,0
C13178,CHENNAI,54,F,5,Basic,Month-to-month,535.0,2616.0,0,UPI,False,True,No
C12065,Bengaluru,30,F,8,Premium,Month-to-month,1500.0,11423.0,3,Bank transfer,True,False,Yes
C14857,Bengaluru,40,F,20,Basic,One year,579.0,11272.0,3,Card,False,True,Yes
C15671,Kochi,49,M,40,Standard,Two year,679.0,26447.0,1,Card,False,False,no
C11309,Bengaluru,33,M,1,Standard,Month-to-month,714.0,684.0,0,Cash,False,False,No
C15023,Kochi,67,M,12,Standard,One year,670.0,7802.0,0,UPI,False,False,No
C10784,Hyderabad,66,F,66,Premium,One year,1375.0,90307.0,1,Cash,False,True,0
C15183,Pune,70,M,29,Basic,Month-to-month,545.0,15458.0,1,Bank transfer,False,True,No
C14187,Bengaluru,31,M,26,Basic,Month-to-month,680.0,16931.0,3,Card,True,False,No
C16355,Bengaluru,71,F,8,Basic,Month-to-month,641.0,5119.0,1,Cash,True,False,No
C12307,Kochi,66,F,15,Basic,Month-to-month,334.0,4821.0,0,UPI,False,False,No
C10790,Chennai,34,F,34,Standard,Month-to-month,"₹1,170",39247.0,2,UPI,True,True,No
C14437,Chennai,57,F,25,Premium,One year,1134.0,27250.0,0,Bank transfer,False,False,No
C13075,Chennai,48,F,4.2y,Basic,One year,553.0,26472.0,2,Card,False,True,No
C14942,Hyderabad,46,F,68,Standard,One year,711.0,47436.0,3,Cash,False,False,Yes
C11980,Bengaluru,41,F,7,Basic,One year,363.0,2534.0,1,UPI,False,False,No
C15352,Pune,43,M,40,Premium,One year,1487.0,57819.0,1,UPI,True,False,No
C15007,Chennai,50,F,32,Standard,One year,809.0,25607.0,1,UPI,False,False,No
C11416,Pune,35,F,22,Standard,Month-to-month,1196.0,25741.0,1,Card,True,True,No
C12752,Bengaluru,23,F,29,Basic,One year,582.0,16382.0,1,Card,False,True,No
C14681,Bengaluru,52,F,14,Basic,Two year,718.0,9889.0,0,Card,True,False,No
C16070,Kochi,53,M,71,Standard,Two year,800.0,54303.0,6,Card,False,True,0
C11009,Bengaluru,38,F,19,Basic,Month-to-month,820.0,15373.0,2,Cash,True,True,Yes
C13242,Chennai,49,F,20,Basic,Month-to-month,334.0,6515.0,1,UPI,False,False,no
C13205,Kochi,47,M,2.8y,Basic,Month-to-month,842.0,27874.0,0,Card,True,True,No
C12095,Bengaluru,25,M,33,Premium,Month-to-month,1696.0,55226.0,2,UPI,True,True,No
C16621,Pune,65,F,33,Premium,Two year,1687.0,54135.0,0,Cash,True,True,No
C13818,BENGALURU,21,M,9,Basic,One year,₹882,7843.0,1,Card,True,True,No
C13480,Hyderabad,64,F,31,Basic,Month-to-month,840.0,25338.0,2,Card,True,True,no
C14350,Bengaluru,54,M,3,Basic,Month-to-month,685.0,2049.0,1,Cash,True,False,Yes
C14607,Chennai,72,F,38,Premium,Two year,1491.0,54613.0,1,UPI,True,False,No
C12706,Pune,37,M,42,Standard,Two year,1003.0,41832.0,2,UPI,True,False,No
C11007,Chennai,33,F,27,Standard,Two year,724.0,19008.0,3,Bank transfer,False,False,No
C12208,Kochi,54,F,17,Premium,Month-to-month,1383.0,22404.0,1,Card,False,True,No
C15798,Hyderabad,40,M,21,Standard,One year,1010.0,21156.0,1,Card,True,False,No
C15984,Bengaluru,43,F,9,Standard,Month-to-month,892.0,7878.0,7,UPI,False,True,Yes
C16162,Pune,68,M,38,Basic,Month-to-month,349.0,12782.0,2,Card,False,False,No
C16660,Hyderabad,28,F,57,Basic,One year,872.0,49005.0,1,Cash,True,True,No
C11266,Bengaluru,30,F,30,Standard,Month-to-month,1112.0,31923.0,0,Bank transfer,True,True,No
C11930,Hyderabad,45,M,38,Basic,Month-to-month,891.0,33238.0,2,Cash,True,True,No
C11791,Pune,29,F,14,Standard,Month-to-month,1157.0,16066.0,2,Cash,True,True,1
C16112,Kochi,29,F,52,Basic,One year,695.0,35290.0,1,Bank transfer,True,False,No
C13463,Hyderabad,46,F,30,Basic,Month-to-month,894.0,25625.0,1,Card,True,True,No
C11184,Kochi,27,M,30,Basic,Month-to-month,525.0,15670.0,1,Bank transfer,False,True,No
C15369,Bengaluru,35,F,4.1y,Standard,One year,682.0,32460.0,0,Bank transfer,False,False,No
C10161,Hyderabad,73,F,26,Basic,Month-to-month,354.0,9166.0,1,Card,False,False,Yes
C12127,Hyderabad,44,M,15,Basic,Month-to-month,693.0,10271.0,1,Card,True,False,1
C11299,Chennai,31,M,36,Standard,Two year,1134.0,39288.0,3,Cash,True,True,No
C11038,Kochi,18,F,15,Standard,Month-to-month,1072.0,15826.0,0,Cash,True,False,No
C14601,Chennai,40,M,24,Basic,Month-to-month,725.0,17102.0,1,Card,True,False,0
C16599,Bengaluru,55,F,38,Basic,Month-to-month,731.0,27446.0,0,Card,True,False,No
C12930,Bengaluru,27,M,34,Basic,Two year,686.0,23004.0,1,UPI,True,False,No
C16547,Hyderabad,56,F,1,Basic,Month-to-month,715.0,699.0,1,Bank transfer,True,False,Yes
C13250,Pune,65,M,8,Premium,One year,1407.0,11127.0,0,Cash,False,True,No
C10333,Pune,45,F,1.9y,Standard,Two year,990.0,22392.0,0,Bank transfer,True,False,No
C14049,Kochi,58,F,35,Basic,Month-to-month,563.0,18785.0,0,UPI,False,True,No
C12094,Bengaluru,47,M,23,Basic,Month-to-month,384.0,8483.0,1,Bank transfer,False,False,Yes
C12144,Bengaluru,62,M,1.2y,Basic,Two year,698.0,9364.0,1,UPI,True,False,No
C10516,Bengaluru,51,M,70,Standard,Two year,869.0,58772.0,1,UPI,False,True,No
C12609,Chennai,35,M,36,Standard,Month-to-month,954.0,34170.0,0,UPI,True,False,No
C14052,Pune,41,M,64,Basic,One year,₹795,50695.0,3,Cash,True,True,No
C12605,Bengaluru,71,F,4,Basic,Month-to-month,644.0,2539.0,0,Card,True,False,no
C16612,Hyderabad,58,M,32,Premium,Two year,1654.0,52292.0,0,Bank transfer,True,True,No
C10910,Hyderabad,19,M,3,Standard,Month-to-month,755.0,2161.0,2,UPI,False,False,yes
C11124,Chennai,63,F,28,Standard,Two year,1143.0,31281.0,1,UPI,True,True,No
C11976,Hyderabad,55,M,2.3y,Basic,Month-to-month,384.0,10471.0,0,Cash,False,False,No
C11021,Bengaluru,32,M,34,Premium,Two year,1483.0,48355.0,2,UPI,True,False,No
C12413,Pune,38,M,6,Basic,Month-to-month,591.0,3398.0,1,UPI,False,True,Yes
C13932,Pune,23,M,2.7y,Standard,One year,1003.0,30556.0,0,Card,True,False,No
C12781,Chennai,36,F,35,Premium,Month-to-month,1454.0,50327.0,2,UPI,True,False,No
C15512,Bengaluru,67,M,35,Premium,Month-to-month,1656.0,57955.0,0,UPI,True,True,No
C12412,Chennai,25,F,5,Premium,Month-to-month,1485.0,7222.0,0,Card,True,False,Yes
C10139,Chennai,59,M,0.2y,Basic,Month-to-month,363.0,721.0,2,UPI,False,False,No
C16974,Pune,64,F,5.9y,Premium,One year,1393.0,94098.0,1,Cash,False,True,No
C13062,Chennai,21,M,30,Standard,One year,1171.0,34323.0,2,UPI,True,True,no
C10532,Chennai,24,F,17,Premium,Month-to-month,1640.0,26716.0,0,Card,True,True,No
C14159,Hyderabad,18,M,61,Standard,One year,827.0,48629.0,2,Card,False,True,No
C11851,Hyderabad,41,M,14,Basic,Month-to-month,885.0,11995.0,3,Card,True,True,No
C15540,Bengaluru,71,M,13,Standard,Two year,938.0,11897.0,1,UPI,True,False,No
C13693,Hyderabad,69,M,20,Premium,Month-to-month,1723.0,33805.0,1,UPI,True,True,No
C14878,Pune,69,M,6,Premium,Month-to-month,"₹1,518",8728.0,0,UPI,True,False,Yes
C10009,Hyderabad,47,F,68,Basic,One year,719.0,47951.0,0,Bank transfer,True,False,No
C11948,Hyderabad,33,M,38,Basic,Month-to-month,375.0,14066.0,1,Cash,False,False,Yes
C14921,Chennai,46,F,57,Basic,One year,₹720,39291.0,3,UPI,True,False,Yes
C12723,Pune,21,F,21,Standard,Month-to-month,1118.0,22463.0,0,Card,True,True,No
C10332,Hyderabad,52,M,61,Premium,Two year,1512.0,88316.0,4,Card,True,False,No
C15756,Bengaluru,73,M,24,Basic,Month-to-month,715.0,,3,Bank transfer,True,False,Yes
C11220,Chennai,42,M,6,Standard,Month-to-month,905.0,5220.0,2,UPI,True,False,Yes
C13170,Pune,68,M,56,Basic,One year,460.0,25537.0,1,Card,False,True,No
