customer_id,city,age,gender,tenure_months,plan_type,contract,monthly_charges,total_charges,support_calls,payment_method,has_broadband,has_streaming,churned
C11835,Pune,29,M,47,Standard,Two year,776.0,35871.0,0,Card,False,True,False
C10807,Hyderabad,53,M,34,Premium,One year,1566.0,53135.0,2,Card,True,False,False
C10424,Kochi,40,F,28,Standard,Month-to-month,854.0,22924.0,1,UPI,False,True,True
C16294,Pune,69,M,13,Premium,Two year,1620.0,21060.0,3,UPI,True,True,False
C15459,Hyderabad,59,F,1,Basic,Month-to-month,728.0,727.0,2,Card,True,False,False
C13976,Hyderabad,55,F,19,Basic,Month-to-month,692.0,12531.0,4,Card,True,False,True
C10219,Kochi,47,F,29,Standard,One year,1049.0,30076.0,2,Card,True,False,True
C11604,Hyderabad,69,M,5,Standard,Month-to-month,856.0,4215.0,0,Card,False,True,False
C11632,Hyderabad,63,M,28,Premium,Month-to-month,1349.0,37685.0,0,UPI,False,True,False
C12470,Hyderabad,30,F,28,Premium,Month-to-month,1754.0,47235.0,0,UPI,True,True,False
C14785,Hyderabad,68,M,37,Basic,One year,692.0,24556.0,3,UPI,True,False,False
C14573,Chennai,37,M,21,Basic,Month-to-month,747.0,14997.0,2,Bank transfer,True,False,False
C15076,Hyderabad,54,M,24,Standard,Month-to-month,999.0,23162.0,1,UPI,True,False,False
C12565,Chennai,34,F,30,Basic,One year,682.0,19823.0,0,Card,True,False,False
C14763,Chennai,47,M,62,Basic,One year,356.0,21883.0,2,Cash,False,False,False
C15628,Pune,26,M,67,Standard,One year,1034.0,66092.0,0,Cash,True,False,False
C10085,Chennai,56,F,3,Basic,Month-to-month,710.0,2093.0,0,Card,True,False,True
C13236,Kochi,52,M,29,Standard,Month-to-month,718.0,20057.0,2,Card,False,False,False
C11528,Hyderabad,46,M,63,Basic,Two year,653.0,39545.0,2,UPI,True,False,False
C16459,Pune,41,M,17,Standard,Month-to-month,683.0,11542.0,2,Card,False,False,True
C16405,Hyderabad,35,F,39,Premium,Month-to-month,1319.0,50265.0,2,Card,False,True,True
C14258,Bengaluru,19,M,5,Standard,Month-to-month,729.0,3597.0,0,Card,False,False,True
C16667,Pune,53,M,38,Premium,Month-to-month,1114.0,42132.0,2,Bank transfer,False,False,False
C11617,Hyderabad,20,M,59,Basic,One year,510.0,29128.0,0,UPI,False,True,False
C12084,Chennai,57,F,39,Standard,Month-to-month,1025.0,39027.0,0,UPI,True,False,True
C11102,Kochi,55,M,48,Basic,One year,382.0,17700.0,0,UPI,False,False,False
C13747,Hyderabad,48,F,30,Premium,Month-to-month,1495.0,44047.0,1,UPI,True,False,False
C12430,Bengaluru,47,F,29,Basic,One year,393.0,11130.0,2,UPI,False,False,False
C10083,Hyderabad,55,F,34,Premium,Month-to-month,1142.0,38222.0,0,UPI,False,False,True
C15182,Pune,64,M,25,Premium,Month-to-month,1362.0,33124.0,0,UPI,False,True,False
C14003,Pune,24,M,10,Premium,Month-to-month,1470.0,14700.0,2,Cash,True,False,True
C16963,Hyderabad,21,F,9,Basic,Month-to-month,726.0,6267.0,1,UPI,True,False,True
C15402,Hyderabad,59,F,3,Standard,Month-to-month,1042.0,3126.0,2,Cash,True,False,True
C11368,Chennai,54,F,25,Standard,Month-to-month,1093.0,27001.0,0,UPI,True,True,False
C12188,Chennai,42,M,39,Standard,Two year,715.0,26738.0,1,Card,False,False,False
C16033,Bengaluru,34,F,56,Basic,Two year,717.0,38560.0,1,UPI,True,False,False
C16343,Hyderabad,46,F,28,Basic,Two year,544.0,15129.0,2,UPI,False,True,False
C14037,Bengaluru,24,M,22,Basic,Month-to-month,563.0,12209.0,0,Cash,False,True,True
C10089,Hyderabad,22,F,53,Basic,One year,447.0,22612.0,4,UPI,False,False,False
C10082,Hyderabad,47,M,15,Basic,One year,723.0,10512.0,0,Card,True,False,False
C16971,Bengaluru,28,M,5,Standard,Month-to-month,712.0,3425.0,1,UPI,False,False,False
C15815,Bengaluru,49,M,62,Premium,Two year,1540.0,96567.0,1,Cash,True,False,False
C13530,Bengaluru,21,F,34,Premium,One year,1517.0,50970.0,0,Bank transfer,True,False,False
C12132,Bengaluru,61,M,11,Premium,One year,1468.0,15563.0,1,Card,True,False,False
C15688,Hyderabad,49,F,10,Basic,Month-to-month,664.0,6530.0,1,Card,True,False,True
C10061,Hyderabad,70,M,30,Basic,Month-to-month,836.0,24245.0,3,Card,True,True,True
C13456,Pune,69,M,38,Standard,Month-to-month,819.0,30112.0,1,Card,False,True,False
C10907,Pune,57,F,17,Premium,Month-to-month,1199.0,20236.0,1,Card,False,False,False
C12054,Pune,72,M,32,Basic,Month-to-month,692.0,22131.0,0,Card,True,False,False
C15579,Hyderabad,32,F,36,Basic,Month-to-month,698.0,23880.0,0,UPI,True,False,False
C11864,Bengaluru,66,F,8,Basic,Month-to-month,854.0,6653.0,2,UPI,True,True,False
C15466,Pune,43,F,55,Standard,One year,1060.0,57464.0,2,UPI,True,True,False
C14382,Chennai,57,M,37,Premium,One year,1499.0,53140.0,0,Card,True,False,False
C15495,Bengaluru,28,M,52,Standard,Two year,605.0,30131.0,0,UPI,False,False,False
C16030,Hyderabad,58,M,5,Standard,Month-to-month,947.0,4512.0,0,Card,True,False,False
C13536,Hyderabad,50,M,40,Basic,Two year,713.0,27530.0,0,UPI,True,False,False
C10901,Hyderabad,63,F,34,Standard,Month-to-month,812.0,27608.0,0,UPI,False,True,False
C11347,Hyderabad,57,M,68,Basic,Two year,485.0,32252.0,2,UPI,False,True,False
C14840,Pune,46,F,37,Standard,Two year,1042.0,37026.0,0,UPI,True,False,False
C14374,Kochi,22,M,27,Basic,Month-to-month,905.0,23680.0,0,UPI,True,True,False
C13971,Bengaluru,44,M,8,Basic,One year,635.0,4977.0,1,Card,False,True,True
C16910,Pune,48,F,32,Standard,Two year,721.0,22953.0,1,Card,False,False,False
C10108,Hyderabad,43,F,19,Premium,Month-to-month,1189.0,21477.0,0,Bank transfer,False,False,False
C12596,Hyderabad,28,M,31,Basic,Month-to-month,648.0,19846.0,2,Bank transfer,True,False,False
C13515,Hyderabad,67,F,7,Standard,Month-to-month,1156.0,8085.0,4,Bank transfer,True,True,False
C15684,Chennai,59,F,23,Standard,Two year,961.0,21216.0,0,UPI,True,False,False
C16507,Bengaluru,19,M,7,Premium,Month-to-month,1653.0,11571.0,2,Card,True,True,True
C14877,Pune,57,M,29,Standard,One year,668.0,19023.0,0,Bank transfer,False,False,False
C16839,Chennai,65,M,18,Basic,Month-to-month,717.0,12349.0,1,Cash,True,False,False
C12707,Bengaluru,43,M,31,Basic,One year,678.0,20865.0,3,Card,True,False,False
C15662,Bengaluru,56,M,23,Premium,Month-to-month,1203.0,26396.0,0,Bank transfer,False,False,False
C16025,Hyderabad,47,M,23,Basic,Two year,677.0,15320.0,1,Card,True,False,False
C13490,Bengaluru,28,F,18,Basic,Month-to-month,666.0,11403.0,1,Card,True,False,False
C11479,Hyderabad,45,M,38,Basic,Month-to-month,559.0,20483.0,2,UPI,False,True,False
C14750,Hyderabad,44,M,32,Premium,Month-to-month,1540.0,49280.0,0,Card,True,False,False
C16620,Bengaluru,40,F,18,Basic,Month-to-month,711.0,12191.0,1,UPI,True,False,False
C12730,Pune,54,F,12,Standard,Month-to-month,691.0,8292.0,0,Cash,False,False,False
C13245,Bengaluru,53,M,9,Basic,Month-to-month,672.0,5872.0,3,Bank transfer,True,False,False
C16877,Chennai,20,F,38,Premium,Month-to-month,1502.0,56585.0,2,Card,True,False,False
C15238,Hyderabad,52,M,7,Basic,One year,364.0,2462.0,0,UPI,False,False,False
C10527,Hyderabad,54,F,40,Basic,One year,699.0,27778.0,1,Card,True,False,False
C16878,Bengaluru,42,M,25,Standard,One year,1019.0,24873.0,1,Cash,True,False,False
C13109,Bengaluru,58,F,3,Standard,Month-to-month,669.0,1944.0,1,Bank transfer,False,False,True
C12193,Hyderabad,70,F,22,Premium,Month-to-month,1190.0,25603.0,3,UPI,False,False,False
C13021,Pune,38,F,33,Premium,Month-to-month,1551.0,49638.0,2,Card,True,True,False
C12030,Chennai,67,M,17,Basic,One year,559.0,9377.0,2,UPI,False,True,True
C11192,Hyderabad,32,F,19,Basic,Two year,716.0,13483.0,3,UPI,True,False,False
C11496,Kochi,63,F,6,Standard,Month-to-month,743.0,4260.0,0,UPI,False,False,True
C15168,Bengaluru,21,M,7,Basic,Month-to-month,374.0,2544.0,2,UPI,False,False,True
C15114,Chennai,34,M,28,Standard,Month-to-month,731.0,20468.0,1,UPI,False,False,True
C10581,Kochi,53,M,37,Standard,One year,1126.0,39779.0,3,Card,True,True,False
C16552,Chennai,55,M,2,Basic,Month-to-month,593.0,1160.0,0,UPI,True,False,True
C15590,Bengaluru,51,F,19,Standard,Two year,1093.0,20551.0,2,Card,True,True,False
C10655,Bengaluru,64,F,41,Basic,Two year,683.0,27680.0,0,UPI,True,False,False
C14062,Hyderabad,35,M,37,Basic,Two year,815.0,30155.0,1,UPI,True,True,False
C10998,Pune,30,M,40,Standard,One year,1166.0,45706.0,2,UPI,True,True,False
C15490,Kochi,37,F,36,Premium,Two year,1193.0,42002.0,0,Bank transfer,False,False,False
C15656,Chennai,55,F,25,Premium,Month-to-month,1452.0,35790.0,1,Bank transfer,True,False,False
C11382,Kochi,46,M,6,Basic,Month-to-month,383.0,2273.0,2,Card,False,False,False
C11843,Pune,48,M,9,Basic,Two year,409.0,3526.0,0,Bank transfer,False,False,False
C15571,Hyderabad,64,M,59,Premium,Two year,1112.0,64197.0,0,Bank transfer,False,False,False
C14930,Hyderabad,69,M,66,Basic,One year,314.0,19952.0,1,UPI,False,False,False
C11218,Chennai,43,F,55,Basic,One year,616.0,33880.0,0,UPI,True,False,False
C12529,Pune,66,F,71,Basic,One year,548.0,38769.0,2,UPI,False,True,False
C10648,Hyderabad,33,M,37,Basic,One year,698.0,25064.0,1,Card,True,False,False
C13577,Hyderabad,25,F,18,Standard,Month-to-month,678.0,11651.0,1,UPI,False,False,True
C16113,Chennai,24,F,62,Standard,One year,1132.0,69313.0,1,UPI,True,True,False
C11816,Bengaluru,24,F,56,Standard,One year,991.0,54116.0,3,Card,True,False,False
C12987,Pune,55,M,15,Basic,Month-to-month,661.0,9552.0,0,Cash,True,False,False
C15403,Bengaluru,63,M,13,Standard,Month-to-month,1155.0,14980.0,0,Card,True,True,False
C11251,Bengaluru,52,M,29,Standard,One year,1144.0,33051.0,1,Cash,True,True,False
C11413,Hyderabad,66,M,16,Premium,Month-to-month,1576.0,24014.0,0,Cash,True,True,True
C16358,Kochi,61,F,9,Premium,Month-to-month,1200.0,10532.0,1,Bank transfer,False,False,True
C16690,Pune,72,M,59,Standard,Two year,1097.0,63397.0,2,UPI,True,True,False
C16279,Chennai,21,F,15,Premium,Month-to-month,1515.0,21800.0,2,Card,True,False,False
C16496,Bengaluru,62,M,23,Standard,One year,959.0,20977.0,1,UPI,True,False,False
C14140,Bengaluru,21,F,64,Premium,Two year,1452.0,92492.0,0,UPI,True,False,False
C12574,Chennai,71,M,36,Premium,Month-to-month,1403.0,50491.0,0,UPI,False,True,True
C14914,Chennai,18,M,42,Premium,Two year,1177.0,47803.0,3,Card,False,False,False
C14628,Pune,22,M,18,Basic,Month-to-month,847.0,14768.0,1,UPI,True,True,False
C14686,Chennai,63,M,67,Basic,One year,834.0,53282.0,1,UPI,True,True,False
C11859,Bengaluru,24,F,24,Standard,Month-to-month,988.0,23135.0,2,UPI,True,False,False
C16604,Chennai,37,F,52,Standard,Two year,695.0,34790.0,2,Bank transfer,False,False,False
C13885,Pune,30,M,32,Standard,Two year,996.0,31470.0,3,UPI,True,False,False
C15890,Hyderabad,62,F,38,Standard,Month-to-month,967.0,35883.0,0,UPI,True,False,False
C11554,Pune,26,F,13,Premium,Month-to-month,1481.0,19161.0,2,UPI,True,False,False
C13993,Hyderabad,48,F,34,Basic,Month-to-month,507.0,16408.0,2,Bank transfer,False,True,True
C11658,Hyderabad,71,M,6,Standard,Month-to-month,627.0,3661.0,4,Card,False,False,False
C14595,Bengaluru,56,M,24,Standard,One year,661.0,15590.0,1,Bank transfer,False,False,False
C13865,Hyderabad,73,M,14,Standard,Month-to-month,1018.0,13766.0,4,UPI,True,False,False
C14407,Pune,68,M,28,Premium,Month-to-month,1500.0,41135.0,2,Cash,True,False,False
C10327,Chennai,69,F,30,Standard,Month-to-month,940.0,27930.0,1,UPI,True,False,False
C13000,Hyderabad,68,M,37,Standard,One year,1192.0,43837.0,1,UPI,True,True,False
C12096,Bengaluru,74,F,27,Standard,Month-to-month,758.0,20055.0,2,UPI,False,False,False
C10911,Hyderabad,39,M,35,Premium,One year,1630.0,55688.0,0,Bank transfer,True,True,False
C10127,Pune,26,F,15,Premium,Month-to-month,1496.0,21493.0,1,UPI,True,False,False
C10043,Chennai,24,F,37,Basic,Two year,357.0,12631.0,2,Card,False,False,False
C14284,Bengaluru,29,M,36,Basic,Month-to-month,687.0,23581.0,1,UPI,True,False,False
C15639,Bengaluru,44,F,28,Basic,Two year,695.0,18825.0,0,UPI,True,False,False
C12293,Chennai,41,M,21,Standard,Two year,1107.0,22133.0,1,Bank transfer,True,True,False
C16834,Chennai,66,M,71,Premium,One year,1187.0,80227.0,1,Card,False,False,False
C15967,Hyderabad,40,M,46,Basic,One year,724.0,32942.0,3,UPI,True,False,False
C15018,Pune,44,M,28,Standard,One year,868.0,24152.0,1,UPI,False,True,False
C11404,Chennai,69,M,53,Basic,Two year,401.0,20788.0,1,UPI,False,False,False
C15565,Pune,27,M,14,Basic,Month-to-month,726.0,9681.0,2,Bank transfer,True,False,True
C12544,Hyderabad,24,M,12,Premium,One year,1179.0,13804.0,1,Card,False,False,False
C13491,Hyderabad,68,F,8,Premium,One year,1601.0,12351.0,1,Card,True,True,False
C10290,Pune,70,M,63,Basic,Two year,775.0,48712.0,0,Cash,True,True,False
C10470,Bengaluru,51,F,21,Basic,Month-to-month,450.0,9208.0,4,Cash,False,False,False
C11548,Hyderabad,24,M,29,Basic,Month-to-month,391.0,10964.0,0,Bank transfer,False,False,False
C13839,Bengaluru,37,M,4,Standard,Month-to-month,692.0,2717.0,1,UPI,False,False,True
C16887,Chennai,61,F,1,Standard,Month-to-month,963.0,927.0,1,Card,True,False,False
C10011,Hyderabad,54,M,49,Basic,Two year,701.0,33787.0,0,Card,True,False,False
C11741,Bengaluru,49,M,7,Standard,One year,1050.0,7079.0,1,Bank transfer,True,False,False
C12500,Bengaluru,61,F,13,Premium,One year,1625.0,20452.0,2,UPI,True,True,True
C14291,Bengaluru,42,M,62,Standard,Two year,968.0,60016.0,1,UPI,True,False,False
C11467,Hyderabad,55,M,20,Premium,Two year,1237.0,23712.0,1,Card,False,False,False
C12027,Pune,65,M,28,Premium,Month-to-month,1432.0,39720.0,2,UPI,True,False,False
C11677,Pune,56,M,12,Basic,Month-to-month,396.0,4594.0,0,UPI,False,False,False
C10853,Pune,63,F,26,Basic,Month-to-month,761.0,19710.0,1,Card,True,True,False
C13120,Hyderabad,44,M,69,Standard,Two year,1150.0,78714.0,2,Card,True,True,False
C15933,Chennai,23,F,17,Standard,Month-to-month,675.0,11096.0,0,UPI,False,False,True
C15806,Chennai,62,F,34,Standard,Two year,892.0,29368.0,0,Card,True,False,False
C14577,Hyderabad,54,F,36,Standard,Month-to-month,1090.0,37483.0,1,UPI,True,True,False
C12110,Chennai,65,F,1,Standard,Month-to-month,1105.0,1105.0,2,Card,True,True,True
C15804,Hyderabad,71,F,10,Basic,Month-to-month,501.0,4804.0,0,UPI,False,True,False
C13869,Hyderabad,53,M,11,Basic,Month-to-month,705.0,7452.0,0,Card,True,False,False
C16553,Hyderabad,63,M,44,Standard,Two year,1011.0,42873.0,2,Card,True,False,False
C10594,Kochi,47,F,58,Standard,Two year,1004.0,56840.0,1,Bank transfer,True,False,False
C12645,Kochi,52,F,41,Basic,One year,715.0,27997.0,1,Card,True,False,False
C16406,Bengaluru,19,F,12,Standard,Two year,861.0,10047.0,0,Card,False,True,False
C12897,Pune,35,M,5,Premium,Month-to-month,1452.0,7116.0,1,UPI,True,False,True
C16682,Hyderabad,63,M,18,Standard,Month-to-month,822.0,14134.0,1,UPI,False,True,False
C10875,Hyderabad,64,M,35,Standard,Month-to-month,1143.0,38505.0,0,UPI,True,True,False
C15944,Hyderabad,38,F,31,Standard,Month-to-month,1027.0,31368.0,2,UPI,True,False,False
C14966,Pune,58,F,39,Basic,Month-to-month,690.0,26295.0,1,UPI,True,False,False
C13711,Hyderabad,69,M,41,Basic,Two year,698.0,27771.0,0,Card,True,False,False
C11314,Pune,49,F,39,Standard,One year,969.0,36134.0,1,Cash,True,False,False
C16698,Kochi,62,F,22,Standard,Month-to-month,696.0,14832.0,2,UPI,False,False,False
C14620,Kochi,53,M,8,Premium,Two year,1505.0,11931.0,1,UPI,True,False,False
C10692,Hyderabad,51,M,17,Basic,One year,656.0,10975.0,3,Bank transfer,True,False,False
C15328,Chennai,24,M,17,Basic,Two year,593.0,10013.0,2,UPI,False,True,False
C16755,Bengaluru,20,F,12,Standard,Month-to-month,840.0,10024.0,2,UPI,False,True,True
C16257,Bengaluru,63,M,37,Premium,Month-to-month,1726.0,62379.0,1,Card,True,True,False
C16975,Hyderabad,49,F,15,Standard,Month-to-month,1153.0,16512.0,1,Cash,True,True,False
C12908,Chennai,74,F,39,Basic,One year,601.0,22324.0,2,UPI,False,True,False
C13499,Bengaluru,41,M,57,Premium,One year,1258.0,70500.0,1,Card,False,False,False
C14460,Bengaluru,24,F,3,Standard,Month-to-month,1029.0,2955.0,1,Cash,True,False,True
C15153,Chennai,21,M,28,Standard,Month-to-month,987.0,27496.0,2,UPI,True,False,False
C14981,Bengaluru,67,M,30,Basic,Month-to-month,499.0,14658.0,1,UPI,False,False,True
C10477,Bengaluru,65,M,50,Premium,Two year,1693.0,81427.0,1,UPI,True,True,False
C11264,Bengaluru,29,F,32,Standard,Month-to-month,995.0,30685.0,1,Card,True,False,False
C16987,Bengaluru,19,M,22,Basic,Month-to-month,390.0,8562.0,0,Bank transfer,False,False,True
C14938,Bengaluru,30,F,48,Basic,Two year,379.0,18179.0,2,UPI,False,False,False
C15847,Bengaluru,63,F,1,Standard,Month-to-month,675.0,668.0,0,UPI,False,False,True
C16027,Hyderabad,22,F,2,Basic,Month-to-month,726.0,1381.0,1,Bank transfer,True,False,False
C16310,Pune,44,M,7,Basic,Two year,862.0,5820.0,2,UPI,True,True,True
C15631,Kochi,63,F,32,Basic,Two year,909.0,27898.0,3,UPI,True,True,False
C10861,Bengaluru,71,F,58,Basic,One year,728.0,40519.0,1,UPI,True,False,False
C12191,Hyderabad,57,M,67,Standard,Two year,1031.0,68453.0,2,Bank transfer,True,False,False
C11612,Pune,21,F,28,Basic,One year,674.0,18232.0,1,Cash,True,False,False
C10731,Chennai,26,F,12,Premium,Month-to-month,1670.0,19960.0,0,Bank transfer,True,True,True
C16479,Hyderabad,42,F,56,Basic,One year,831.0,44696.0,1,Bank transfer,True,True,False
C10643,Chennai,46,M,37,Premium,Month-to-month,1180.0,41752.0,2,UPI,False,False,False
C12248,Bengaluru,21,F,39,Basic,Month-to-month,521.0,19456.0,1,Card,False,True,False
C11342,Bengaluru,29,F,3,Basic,Month-to-month,674.0,2019.0,2,Card,True,False,True
C15005,Pune,35,M,34,Basic,Month-to-month,451.0,14723.0,4,Card,False,False,True
C16606,Chennai,62,M,32,Basic,Month-to-month,702.0,22256.0,2,Bank transfer,True,False,False
C11522,Bengaluru,34,F,1,Basic,Month-to-month,878.0,861.0,2,Card,True,True,True
C10611,Bengaluru,54,F,12,Basic,Month-to-month,698.0,8012.0,1,Card,True,False,False
C10159,Hyderabad,35,F,53,Basic,One year,662.0,34106.0,2,UPI,True,False,True
C10926,Kochi,53,M,35,Standard,Month-to-month,663.0,22356.0,0,UPI,False,False,False
C14536,Chennai,58,M,32,Basic,Month-to-month,601.0,18744.0,1,Cash,False,True,False
C10805,Bengaluru,74,M,27,Basic,Month-to-month,319.0,8418.0,5,Card,False,False,True
C13960,Chennai,63,M,25,Basic,Two year,659.0,16095.0,0,UPI,True,False,True
C14430,Bengaluru,67,F,42,Premium,One year,1209.0,49258.0,1,Bank transfer,False,False,False
C14848,Pune,54,F,49,Premium,One year,1265.0,60574.0,3,UPI,False,False,False
C14372,Hyderabad,21,M,61,Basic,One year,692.0,40253.0,0,UPI,True,False,False
C16677,Hyderabad,74,F,59,Standard,One year,1081.0,63167.0,0,UPI,True,True,False
C10764,Bengaluru,58,M,66,Standard,One year,1085.0,69029.0,1,Card,True,False,False
C14647,Kochi,73,M,24,Premium,Month-to-month,1520.0,36480.0,2,UPI,True,False,False
C16541,Pune,27,F,44,Basic,One year,704.0,30305.0,2,Bank transfer,True,False,False
C15117,Chennai,31,F,39,Standard,Month-to-month,1026.0,38159.0,0,UPI,True,False,False
C12031,Chennai,25,M,2,Standard,Month-to-month,818.0,1616.0,1,UPI,False,True,False
C16411,Hyderabad,37,M,46,Basic,Two year,697.0,31574.0,1,UPI,True,False,False
C14588,Kochi,65,M,5,Premium,Month-to-month,1189.0,5648.0,1,Card,False,False,True
C10052,Hyderabad,64,M,25,Basic,Month-to-month,567.0,13557.0,0,UPI,False,True,False
C11254,Bengaluru,50,M,8,Premium,Month-to-month,1464.0,11351.0,0,UPI,True,False,False
C15727,Hyderabad,21,M,32,Standard,One year,829.0,26499.0,1,UPI,False,True,False
C12215,Chennai,62,F,30,Standard,Month-to-month,983.0,28315.0,1,Cash,True,False,True
C10755,Bengaluru,57,F,25,Standard,Month-to-month,602.0,14594.0,1,Cash,False,False,False
C16004,Hyderabad,44,F,26,Basic,Two year,674.0,17372.0,1,Card,True,False,False
C11477,Bengaluru,20,F,3,Basic,Month-to-month,573.0,1692.0,1,Cash,False,True,True
C10520,Pune,68,M,7,Basic,One year,610.0,4222.0,1,UPI,True,False,False
C13896,Bengaluru,52,M,5,Basic,Month-to-month,702.0,3502.0,2,Card,True,False,True
C14937,Kochi,64,F,30,Basic,One year,395.0,11373.0,2,Cash,False,False,True
C12190,Chennai,34,F,25,Standard,Month-to-month,1220.0,29012.0,3,Bank transfer,True,True,True
C10155,Chennai,22,M,46,Standard,One year,1185.0,52489.0,5,Cash,True,True,True
C15856,Bengaluru,24,F,2,Basic,Month-to-month,695.0,1366.0,0,Card,True,False,False
C15649,Kochi,47,F,20,Standard,Two year,632.0,12019.0,0,Cash,False,False,False
C10488,Hyderabad,45,M,37,Premium,Month-to-month,1467.0,53483.0,2,Card,True,False,False
C10183,Hyderabad,50,F,17,Premium,One year,1543.0,26025.0,2,Bank transfer,True,False,False
C14006,Kochi,49,F,12,Standard,Month-to-month,943.0,10998.0,1,Cash,True,False,False
C15945,Chennai,28,F,6,Basic,Month-to-month,444.0,2621.0,2,Cash,False,False,True
C15843,Pune,31,M,37,Premium,Month-to-month,1357.0,48790.0,2,Bank transfer,False,True,True
C16522,Chennai,37,M,64,Premium,Two year,1701.0,105931.0,1,UPI,True,True,False
C10656,Pune,49,F,70,Premium,Two year,1214.0,83767.0,3,Card,False,False,False
C13166,Bengaluru,25,F,33,Basic,One year,840.0,27309.0,0,UPI,True,True,False
C12040,Chennai,71,F,14,Basic,Month-to-month,652.0,8958.0,1,Card,True,False,False
C10679,Hyderabad,55,F,36,Basic,One year,674.0,23320.0,2,Cash,True,False,False
C13090,Hyderabad,73,F,6,Standard,Month-to-month,1022.0,5863.0,1,Card,True,False,True
C10269,Hyderabad,68,F,6,Standard,Month-to-month,963.0,5568.0,0,UPI,True,False,False
C10808,Pune,29,M,16,Premium,Month-to-month,1492.0,22745.0,1,Card,True,False,False
C10384,Hyderabad,26,F,37,Basic,Month-to-month,829.0,29436.0,0,UPI,True,True,False
C15647,Pune,23,M,22,Basic,Month-to-month,395.0,8354.0,1,Bank transfer,False,False,False
C14507,Kochi,40,F,33,Standard,Month-to-month,730.0,23802.0,3,Card,False,False,False
C10529,Hyderabad,34,M,9,Basic,Month-to-month,442.0,3818.0,1,Bank transfer,False,False,False
C14953,Chennai,64,F,16,Premium,Month-to-month,1276.0,19958.0,1,UPI,False,True,False
C13392,Hyderabad,31,F,17,Basic,Month-to-month,558.0,9185.0,1,UPI,False,True,True
C11725,Pune,59,M,53,Basic,One year,780.0,40315.0,2,Cash,True,False,False
C10986,Hyderabad,47,M,8,Standard,Month-to-month,1077.0,8340.0,1,Bank transfer,True,False,False
C15472,Pune,28,M,50,Basic,One year,818.0,39249.0,2,UPI,True,True,False
C15318,Hyderabad,42,F,3,Premium,Month-to-month,1526.0,4559.0,1,Card,True,False,False
C11799,Pune,57,F,46,Premium,One year,1191.0,53975.0,0,UPI,False,False,False
C10392,Pune,33,M,64,Basic,One year,398.0,24606.0,3,Card,False,False,False
C13564,Bengaluru,34,M,38,Basic,Month-to-month,742.0,26960.0,0,UPI,True,False,False
C15609,Chennai,62,F,13,Premium,Month-to-month,1407.0,17912.0,0,UPI,True,False,False
C11711,Pune,53,M,8,Basic,Month-to-month,786.0,6192.0,1,UPI,True,False,False
C12414,Pune,45,M,15,Basic,Month-to-month,878.0,12676.0,1,Cash,True,True,True
C15078,Bengaluru,31,F,36,Premium,One year,1452.0,50859.0,0,Bank transfer,True,False,False
C16693,Chennai,24,F,30,Basic,Month-to-month,810.0,24005.0,0,UPI,True,True,False
C14898,Bengaluru,72,M,6,Premium,Month-to-month,1144.0,6566.0,0,Bank transfer,False,False,False
C15553,Bengaluru,73,F,66,Premium,Two year,1723.0,110214.0,0,Card,True,True,False
C13931,Hyderabad,38,F,48,Basic,One year,807.0,38595.0,1,UPI,True,True,False
C15001,Kochi,37,F,38,Standard,One year,813.0,29820.0,0,UPI,False,True,False
C16510,Pune,67,M,15,Standard,Month-to-month,1006.0,14828.0,0,UPI,True,False,False
C11955,Chennai,30,F,55,Standard,Two year,675.0,37125.0,2,UPI,False,False,False
C14994,Bengaluru,24,M,68,Standard,One year,946.0,63522.0,2,Card,True,False,False
C15066,Chennai,53,M,10,Basic,Month-to-month,847.0,8380.0,0,Card,True,True,False
C16073,Bengaluru,24,F,68,Basic,Two year,830.0,55629.0,3,UPI,True,True,False
C15017,Pune,26,M,18,Premium,One year,1502.0,27035.0,2,UPI,True,False,True
C11293,Kochi,56,F,54,Standard,One year,1023.0,54600.0,1,UPI,True,False,False
C16176,Bengaluru,72,M,23,Standard,Month-to-month,658.0,15103.0,0,Card,False,False,False
C10788,Chennai,44,F,11,Basic,Two year,398.0,4217.0,0,UPI,False,False,False
C10995,Chennai,68,F,23,Premium,Two year,1419.0,31682.0,0,Cash,True,False,False
C10716,Chennai,61,F,4,Standard,Month-to-month,1210.0,4607.0,4,Card,True,True,False
C10835,Hyderabad,19,M,54,Standard,One year,1022.0,54811.0,2,Card,True,False,False
C13772,Chennai,31,M,43,Basic,One year,843.0,36249.0,2,Cash,True,True,False
C11439,Bengaluru,40,F,17,Basic,Month-to-month,714.0,11711.0,4,UPI,True,False,True
C11315,Chennai,70,F,37,Basic,Month-to-month,793.0,28169.0,0,Bank transfer,True,True,False
C14723,Chennai,48,F,71,Basic,Two year,703.0,49833.0,0,UPI,True,False,False
C11296,Pune,34,F,32,Premium,One year,1425.0,43625.0,0,Bank transfer,False,True,False
C15471,Kochi,68,M,17,Standard,Month-to-month,1009.0,16322.0,1,Card,True,False,False
C15600,Pune,70,F,33,Standard,Month-to-month,635.0,20879.0,0,UPI,False,False,True
C16753,Pune,72,M,24,Basic,Month-to-month,424.0,10176.0,0,Card,False,False,False
C14952,Chennai,70,M,36,Basic,Month-to-month,688.0,24263.0,1,UPI,True,False,False
C15260,Hyderabad,53,M,35,Standard,Month-to-month,1124.0,37532.0,2,Card,True,True,False
C11127,Chennai,24,F,2,Basic,Month-to-month,864.0,1657.0,2,UPI,True,True,False
